;context;emotion
11428;i feel i am with ampatuan and joining the forces of hell bitchy human who only wants is to spread their worst odor in this world;anger
11435;i also feel like i was being way too irritable today;anger
11438;i asked feeling outraged;anger
11442;im already feeling stressed about salvaging the friendship as time goes by i realize theres also another point that isnt helping;anger
11447;im thinking that feeling extremely cold yesterday was more down to me brewing something than the actual weather;anger
11458;i just want them to hug and drink beer together and for neither of them to feel tortured at the same time;anger
11461;i feel slightly more agitated;anger
11471;i feel like i totally fucked up;anger
11474;i feel stressed out i have to learn a lot and i cannot give my blog and looks the time i wish i could;anger
11475;ive found it has made a huge difference especially on the finger with my ring and the my skin feels so much softer and less irritated;anger
11483;im feeling abit grouchy with kim;anger
11486;i feel so petty getting all worked up about all this stuff but thats not really whats made me the way i am;anger
11489;i remember then feeling bitter that i couldnt pop the balloons and join in the celebrations;anger
11495;i will continue to feel disgusted every time i accidentally catch a glimpse of myself in the mirror or see the results of an impromptu picture;anger
11515;i feel consistently dissatisfied disengaged disinterested and without any zest for what i m doing in my life i eat;anger
11521;in certain occasion i have a fight with my boyfriend during the fight i closed the door at his face he went away but came back next day;anger
11524;im feeling really bitchy so just stop reading if you dont want to hear my sob story;anger
11533;i could feel that the person was pissed at me because that person didnt understand what i was trying to say and so there was further personal attack again asking me whats my nationality giving me that shit face and blah blah;anger
11537;i no long feel furious about they re lack of cooperation;anger
11557;i got a stitch in my side during the first mile couldnt feel my feet it was so cold etc etc;anger
11568;i feel offended if you question my results as unfair saying that i am lazy and all so why;anger
11579;i think this is a valid complaint for those who arent willing to deal with it this aspect i imagine will be rather subjective but it makes sure that the cover based moments still feel dangerous despite being in cover;anger
11580;i just smile because it feels rude not to do so if you make eye contact i also can t really help myself;anger
11581;im feeling stubborn today and got home and was like no way im gonna go get that mri soon;anger
11585;im feeling stressed overworked and running on fumes;anger
11593;i don t want to bury the hatchet with even though it would be in my best interest simply because i feel that apologizing to a person that insulted me would make me feel like a punk;anger
11622;im feeling stressed about upcoming events drowning in feelings of being overwhelmed with how much i need to do in order to get my house back in order and the long week i have ahead of me that my husband will be out of town;anger
11629;i don t know it s just that it was like on top of our head so much of yesterday that it was really bothersome and we re still feeling a little mad about it;anger
