;context;emotion
8652;i heap the guilt on and feel worthless and embarrassed because of my lack of productivity;sadness
8653;i entered a depression feeling helpless hopeless and adrift betrayed disillusioned and wondering who i could trust;sadness
8656;im sleeping better i still just generally feel exhausted i so hope this feeling passes soon;sadness
8662;i feel dirty and don t know why;sadness
8664;im feeling a bit melancholy for some reason so im not going to post further for now but hopefully this re discovery of my old thoughts and goals will help me to re align my focus a bit;sadness
8667;i feel a little sentimental about because i distinctly remember as a child celebrating my parents th birthdays and they seemed so;sadness
8668;i feel even if he killed himself it was because he was agonized to that extent;sadness
8669;im going at it with so much gusto i feel aching in my body already;sadness
8670;i was happy with the progress but i was also beginning to feel a little hopeless;sadness
8671;i can feel it physically sort of aching and now im kind of expecting a response i dont know what it would say but ive got a good idea;sadness
8673;i remember feeling so helpless i had been a mother for no less than hours and i had already failed my daughter;sadness
8677;i feel like i missed my calling id be a damn good special ed teacher;sadness
8689;ive been thinking about it because recently theres been times ive been overwhelmed with gratitude to the point of tears and other times im thinking about it because im im feeling so incredibly ungrateful maybe also to the point of tears and wondering why;sadness
8700;im in a strange situation or feeling awkward i sometimes switch into comedian mode a bit of a defence mechanism from my self conscious school days and turned some of the sessions into katrinas minute stand up routine;sadness
8702;i was worried that it would be awkward and i would feel lonely;sadness
8710;i feel so disturbed i have been having difficulties sleeping;sadness
8711;i should feel all weepy;sadness
8714;ive eaten today well ill give you the highlights i feel like focusing on the negatives like that unpleasant green curry from thai club;sadness
8715;im heartbroken about in love with the world but i think maybe im feeling heartbroken so acutely is it came to me today that every time ive been asked to stay somewhere in the past years or so ive left;sadness
8717;i feel like if i m too fake with lighting you ll be taken away and not immersed in the story;sadness
8721;im feeling discontent with my sex life i feel like crying like venting about it;sadness
8723;i didnt feel if i was having a shitty day i wouldnt usually come right out and say i was having a shitty day;sadness
8726;i feel empty and lonely i want to cry but i cant i want to scream and im afraid to;sadness
8732;im feeling fairly miserable about this;sadness
8733;i feel low or exhausted i either watch this movie or listen to this poetry;sadness
8734;i was so scared it wasnt even funny it just made me feel more pathetic and stupid;sadness
8735;im ready to start my shots again that two and a half weeks off just flies and im feeling miserable about it the thought that these peeps will be helping me through it makes it a bearable experience to the point where when this whole thing is done and dusted i will actually miss them all;sadness
8738;i feel embarrassed looking at wedding dresses;sadness
8740;i consistently ask myself especially when i am feeling low or having doubts about my future;sadness
8741;im reading through the online world of blogs i start feeling pretty dumb;sadness
8746;i cant be bothered as coming and doing is a pleasant pass time followed by cascades of positive feelings unless you are sexualy troubled;sadness
8747;im beginning to feel listless and a bit lonely;sadness
8748;i hate falling asleep napping during the day i wake up feeling so groggy;sadness
8755;i have to visit them every after school and later i have to go tuition and i do not have the time to even study for my exam next week and i have a feeling that i am so going to fail a lot of my subjects and to be blamed for either not concentrating during class or not studying;sadness
8756;ive made it through a week i just feel beaten down;sadness
8758;i feel i begin to compare myself to others what an ugly and painful thing to do;sadness
8760;i was left feeling embarrassed stupid but i was on a mission to fuel up with coffee is this an excuse;sadness
8762;im feeling today youd think that the men had beaten me up;sadness
