;context;emotion
11536;i hate feeling indecisive because im being negative right now and i dont know what i want;fear
11547;i feel especially vulnerable to being treated as a second class citizen;fear
11559;i am feeling fearful or upset about any situation in my life i have only to notice my reminder sitting right before me and i begin repeating this affirmation over and over again;fear
11560;i feel horribly restless;fear
11562;i was down and feeling doubtful;fear
11578;the possibility of having failed the examination;fear
11586;i guess i talked to enough people to realize that we all feel intimidated by meeting others for the first time;fear
11591;i feel restless otherwise known as useless or lazy when i take long breaks from writing;fear
11610;i will probably do but for some reason i feel a bit agitated by it all;fear
11616;i can think of to quit are not based on my own needs and wants but those of others scars make other people feel uncomfortable self injury makes friends feel like they aren t offering enough support cutting is something sad teenagers do;fear
11617;i feel very reluctant to have to walk through;fear
11625;i feel helpless about not being able to help him in feeling better but do my best to encourage him and think positively as mom is doing;fear
11626;im feeling frantic i try to remember to breathe and laugh;fear
11634;i had spare gear on the bike to cope with two punctures but was feeling particularly paranoid about the race tyres as i had already had two punctures on the previous three times i had taken them out training;fear
11635;i found a good article where you are not to mediate if you feel threatened or intimidated by your ex controlled or you life is controlled by your ex where your child is being manipulated by your ex;fear
11640;i feel a little uncertain about the structure of a revalidation portfolio;fear
11646;i can sleep on the couch or on the floor if you are still feeling shaken he offers gently;fear
11656;i feel myself afraid of being abandoned;fear
11657;i had to take them out for a while leaving me feeling even more distressed;fear
11658;i know that when i am feeling distraught or moody i can depend on you two to put a smile back on my face;fear
11670;on a dark night i felt that there were several people near me and i did not know who they were;fear
11676;im feeling the world spin around me while im in bed only after a couple of glasses of wine which doesnt do this to me im getting suspicious;fear
11693;i instantly feel anxious that a police officer is going to pull me over;fear
11698;i still feel tortured by feelings or thoughts or memories;fear
11705;i started to feel really confused;fear
11708;i feel absolutely overwhelmed by it;fear
11710;i didnt feel scared at all;fear
11711;i discussed previously in my last blog post how apprehensive audiences have become towards bathrooms they automatically feel nervous which has become a fantastic trope for horror fiction;fear
11712;i put my knitting down and covered my ears with my hands trying to minimize the feeling of being assaulted;fear
11721;i know that car enthusiasts are a bit tribal and youre all starting to feel suspicious about a car journalist whos turned to the dark side but dont worry i still prefer four wheels to two;fear
11723;i feel as though the past two months have been a strange waking hour upon the even stranger dream of everything my years in wisconsin were and were not;fear
11737;ive been hanging around younger people and when i am with them i feel like im but when i see the photos of us together i am suddenly shaken to see just how old i look;fear
